transaction_id,user_id,product_id,amount,transaction_date
e6a98447-219a-4b89-91e6-9866e89ed14d,255ab59e-49fd-4c1f-834a-91218c2df718,d5d757f9-7e6e-42b5-9dcf-02ddc23af2eb,4598.72,1704292482468
d54dd114-b9b7-4e65-a00c-6b34c63b5b49,82e418aa-c36d-4583-b9d8-9355f0c6038a,87e3a6dc-e115-4dd9-890e-de21889f9e88,2161.1,1714339802626
604d6c3b-c40c-453e-8aba-a558314e108e,2a5019cf-b5ec-455c-bece-1f52489aa420,ce2e1962-c8d9-40f8-aa48-fbb3872e6196,4529.36,1712695648084
79536b68-cc3a-43c7-81ea-4b1efb995133,0f5d6872-4ed1-4ec7-809e-49d06f4bcbf4,ea714a09-02ca-4b1a-b5a4-146602ef7f82,3977.76,1713229037230
08baa4c8-ffa7-4855-b246-30d586fc63db,96d09277-b6fd-40da-a52b-1a2146790b33,83788b22-07d5-44d7-ba3b-4a0cabc5ec44,1103.86,1704985208410
efef955d-4b34-41fa-8f3a-74e3557e2b8e,df017f26-7c4d-4edb-a8f2-8d25c8a662de,2e2a6090-dd1a-424a-83ab-3a811fc1409e,4441.86,1705145458266
667b2d15-084e-4c8d-9c70-5e27d9949f8f,283e2fa1-aa08-4744-b65f-09aaa26d5b58,67dcf480-92f3-41b3-86e4-3dcc98e49b8b,4226.6,1714922809539
d74e4b9b-e7d5-48b9-80ce-15875bfaf201,bb2a6510-3019-4f80-80e5-e27480fc44f4,b2f13703-e77d-41e6-83ad-87ba9349ce55,4143.09,1714954222512
5d913189-1c9a-4c8e-8cc6-f5e3ab223fc8,9def56ec-3a0e-4824-98d0-fcec9c9be603,7aba5ab6-2ae9-417b-a838-02451e5855a2,2895.29,1710767454066
17b8abc6-6b77-41dc-91e3-acb99e7d814e,df55bd7b-47a4-4e98-8a4b-05397e64c015,a929c0f1-914e-4387-94d7-8426ba0b2967,1895.61,1726165368022
6aec0f80-8cd7-46e0-bae2-545a8a139eb4,f1d539f2-62a6-43ef-b3db-5837add866ab,72dc34e3-be23-41d3-8d2a-0e878b8d1b3c,1890.64,1728270299953
3372aab5-a991-4927-aa17-bf5c80a2e778,665a15a4-ac19-481d-ae1f-717ab5109ef1,e202c8d0-2eca-4755-b582-48f35e46eb14,1273.14,1722862436092
0d8794b4-393e-48e0-a7c7-c2edebc4a9ed,61b7621d-b74f-407a-b4d7-f6b5f0bc1da3,7238b6a6-5275-498e-9e53-3f7da87103ed,3092.32,1700031388646
c2bc39e8-de31-4b91-8fa6-80f4b811ab7c,ecf9485f-614c-4a35-bce7-234391c5ee8b,dfd865f8-3fbc-4d32-89e0-42af4958794e,1059.45,1699533165477
0b3fb26d-84fa-4aa7-9bca-76cd3156cff4,e575c645-f6e4-469e-81ef-d0030229841e,f145d615-c42d-472f-94cf-eb16a39e7d31,4817.16,1714953774527
66032ed9-d386-4857-9afa-6c97d4ac5818,aa5d21b1-4230-4e98-a9dc-ae99cfdb23c9,4862f8c3-c142-4d28-9aa0-6a11a4bfddf2,2555.14,1705653267404
902f3b75-7206-441c-8dbd-738735cf0140,2ca6ad0c-6dd9-4a56-a0c1-2fec72286ced,11817b90-c4fa-467e-b92c-448a3f5de9a2,2322.16,1713271922529
955a5e1c-978d-46d3-8a49-0158c15d1435,446c5d5a-e7d6-4ce8-ab43-5bb874488015,3de2c1d5-f561-4f8e-865f-73acc53795a8,1796.28,1717908029690
b0bb5096-7cfd-4c11-99c8-5d9cb3227819,ccbb869d-b193-46bd-ba99-4e7259374778,298c109c-68cb-4879-9af6-13149ea344d7,4115.46,1704971361848
6f4c9dc0-7b0a-476c-8eaf-f639f36c7faa,1ab342cb-8a03-4aba-bf84-98928e8af9b9,9f6af2a1-9483-4822-bdd6-66709946e893,4489.72,1711262110204
42ad5738-6e7c-4b2c-8707-e62af1a38ff2,4883c189-064e-4320-9437-50bbb34ec829,cfa246fe-76a4-4178-b052-55f3bf720966,1004.1,1720412841780
62c94651-c40c-4a16-b369-bb1dc07106d6,3dfb3d3f-6ea5-443e-b2f9-e6b0019c7041,9874cdc8-4d71-4d95-ade4-713417af2b3c,2132.75,1701812736021
09d2dba9-3c0e-4010-b385-83dd0b69173f,2e43ed6d-ace7-4e6b-86e1-4631798f363f,56591407-e34c-4316-927e-411e49360aa7,4192.61,1716322093110
c19da5f2-4bde-4f9b-b181-83727176109e,76e62937-d8da-4ad6-98d2-002f15ef5f33,2631641f-43df-41d1-afd9-f28715bc96fc,3939.98,1725073316530
873ae24e-ef1d-4828-a019-f5f918cc07c9,28ed7b79-31f5-493b-b040-c068277530b0,728acf93-31c2-4542-a716-66c145284335,683.47,1706186591630
42b1d863-1cf7-4c4e-90a9-d545f33fcd03,d12b3d41-8202-4090-9380-04afa99a715b,a941dd60-3c4d-4c5e-b2a9-87d18097934a,428.16,1729398457937
9ad890bb-7ff7-4880-bc2f-e69ce3b15e2e,af275b33-03b1-442c-af32-fab21cbadbaf,337f6b56-63d3-45e1-a27b-ccf23ae1c785,4463.38,1707695458672
cb26e9c4-ab42-4eb0-9da2-538acb608af5,76984355-901d-4880-bf7b-a3e4463e995b,eb40479c-9944-44c1-bad6-8031fa0faa8a,1372.77,1728056140444
dbc53ba5-3704-4f85-8533-dfdedd22708c,646791ac-81b4-4fca-8466-f2f470d210fb,af577b6f-81fe-447f-9c31-eac2b1f07238,4521.98,1722869968694
7db235a7-3564-4cde-8f32-abc7b2980b3a,46a12f20-548a-4ec9-b08a-1b03c273228e,72924d93-c59d-4531-a2e9-f11bf7e736a1,859.1,1709534993876
0938abf9-600d-4566-a013-583daa32dacb,5a07532e-5f1f-4667-89b0-14e8d68f2ca2,d9b97522-959f-4809-b210-55b4ebd9aa4c,1440.45,1711930470134
89a6d0a3-40fb-4e7e-9fdf-cd58f35c9542,06ce66ae-b8e7-4726-9b91-d48315360f88,b9c8eca5-7d94-4100-b7f4-e427054c2247,2388.69,1720999550944
06a7219c-2866-44bb-b67d-acc2dc084bbb,6bc8c62f-1912-4af2-9132-179d11db4e1e,8d49652c-d407-4e50-98d4-44001dce14ca,4529.36,1729094941153
81790bf8-240d-4da7-b0af-dae5aef26761,4a1d6803-d7dc-4227-b654-6aa94da06c8d,28fb97e1-222a-4a84-9768-758f86082581,3741.24,1710511068043
037b5a97-eb6a-42f2-b779-00e238b787f7,2e4b6dcb-fa59-4fb0-89fc-98fe7075c502,56aa472c-3b44-49bc-9809-413989a95ea6,2628.61,1700800499184
efeb822b-2947-4f75-b120-f9c533f32abe,8d27dbe7-aa0c-4111-a2d1-439e5e164bc5,abf34ba8-13f8-4258-8d5e-d32e4b4a1b80,766.29,1728947887266
2b6b8533-5d7c-45c0-99d1-b0973e7f65a9,abe9915a-8842-4774-af3f-6bc0019fd6c0,a5fe9135-7d64-45a7-aa79-12ca0427ee9a,2454.64,1727903313665
f615fe16-3c52-435e-885c-bbd8a8920f01,c76c220c-37fe-4ea9-bca4-ca17e1e5646e,622c70c5-916e-480c-8ffa-ecebdde3fa23,3752.64,1708070137856
50f8664e-6293-44ea-8b89-f7c782c98dae,a789d9a1-07c5-4c1a-a983-90e90f3911d7,01e84122-9572-4f7b-b569-2b65cf810508,323.52,1720999805767
f00470d6-c6b3-4553-a449-b76a95c29b98,bfec6e0a-1d29-4e0d-b21a-969e347e7eef,22c00d7c-1ffc-41c4-970a-9dc43b0f791b,3311.08,1728554042769
ad185b48-0c1a-4d84-bc5f-0f3a2e70d018,0732c4a8-6252-4216-81af-f2902e1a348e,f1834500-c2ed-4a85-bf63-573dd0f7f512,254.95,1700288982294
9eb420c4-3f97-48f1-a36a-f9f1f6dcf928,a91f18fb-375c-485d-ab09-f20a2c6dec19,9d33069e-fc43-4c2f-8389-c7948b1f9b7b,1425.95,1722113853471
5658fc1c-fd04-4f60-aba8-9ff9c5621708,f3b054ab-8c23-4fa9-bffe-d1d7137b9241,9ad6d425-d9d7-4810-afc0-8a79bb246022,896.99,1700025753719
67120fe5-ac5f-486a-915a-b95e9c2b2526,c8e012bf-7c07-43ab-b338-96d73427e6cd,fca91b44-4233-4792-b94c-0a92cefbfab8,2139.04,1712976096511
e203fae1-086a-4a01-beaa-1c5e05183408,95b18a55-6978-4ee7-a9f4-47cd08507136,6d11130f-72bf-4a64-92af-99105f280e8f,3246.23,1703759995939
0fc3199d-50f6-42a9-a622-2abc3bf286df,b5cbf851-9a13-4232-b18b-b747683d7f61,def420ec-9610-47a1-b98b-858f4a0c9575,4856.06,1715004108328
d141fa7c-01b9-4294-8fab-4ccc9316c200,14c24c41-ba2a-47b9-82a2-f06f34f69edb,594dca2b-b049-40b7-abba-90859de785f9,1929.14,1724966341535
8087da2c-67a4-4fad-86c1-4fb3d844501e,fb80b973-5a89-46bf-8f5d-6f4f3e94885e,200c002e-842e-4be2-a4f3-be2b17731e90,1457.34,1703789256837
5150c390-be74-4011-94a5-a4a55e19c3e3,aba6010d-4195-4c19-98ab-121c546a1d94,64c7c36f-b8e3-494e-b484-ab1803c35c41,666.18,1723363179424
9622b84f-76ae-453b-a285-19aad29f33f6,ae425ca9-6b93-433d-ba73-a5b39e489fae,3e4bc5a7-4a77-4f1e-9bd5-cdffb5ed2ba0,2534.83,1726799050920
